Name_phone,Id_comment,Name_comment,Buy_place_comment,Content_comment,Used_comment
POCO C40,r-52523672,HẢI,Đã mua tại TGDD,Pin kém,Đã dùng khoảng 2 ngày
POCO C40,r-52453380,HÀ,Đã mua tại TGDD,Đừng máy bữa giờ nó bị lag bấm hiện thị chậm,Đã dùng khoảng 3 ngày
POCO C40,r-52360952,Trần Thanh Tài,Đã mua tại TGDD,máy chậm rất nhiu pin cũng không trâu . máy dùng 40p nóng máy tệ,Đã dùng khoảng 3 tuần
POCO C40,r-52173653,HOÀNG,Đã mua tại DMX,"Máy chậm, cam xấu",Đã dùng khoảng 7 tháng
POCO C40,r-51959934,Kim Phượng,Đã mua tại TGDD,"Mới dùng đc mấy ngày mà máy có hiện tượng bị lag rồi. Nhấn 2 lần mới ăn, trình duyệt ko phản hồi và vừa tức thì đây còn báo phải rebot lại máy nữa",Đã dùng khoảng 4 tháng
POCO C40,r-51773991,Sơn,Đã mua tại TGDD,"nóng máy rất nhanh, pin cũng tuột nhanh.hay đơ máy, có lúc xoay ngang, có lúc k xoay. nhưng đổi lại dòng khác thì lại mất 20% phí",Đã dùng khoảng 3 tuần
POCO C40,r-53647686,Nitd,Đã mua tại TGDD,"Fb, zalo còn lag. Ae đừng mua con này, khuyên thật lòng",Đã dùng khoảng 1 tuần
POCO C40,r-53603324,PHẠM QUANG THỊNH,Đã mua tại TGDD,Máy rất tệ chụp hình Zalo nó ảo ảo sao kg nhìn thấy nét thật,Đã dùng khoảng 3 tuần
POCO C40,r-53602878,Đinh Phúc Hậu,Đã mua tại TGDD,"Quá tệ sau 1 tháng sử dụng chỉ có thể diễn tả bằng 3 chữ ""ĐIỆN THOẠI RÁC""",Đã dùng khoảng 4 ngày
POCO C40,r-53565902,Aba,Đã mua tại TGDD,Loạn cảm ứng,Đã dùng khoảng 1 ngày
POCO C40,r-53478288,TƯƠI,Đã mua tại TGDD,Rất tể,Đã dùng khoảng 3 tháng
POCO C40,r-53421924,Quân,Đã mua tại TGDD,"Màn hình xấu, loa nghe nhỏ trepple quá nhiều nghe xẹt xẹt, phần mềm bị lỗi không xoay màn hình, không nên mua, lỡ mua rồi không trả được vì mất tiền, chán",Đã dùng khoảng 1 tuần
POCO C40,r-53415354,Thanh Hoạt,Đã mua tại DMX,"Máy rớt mạng liên tục, sạc ko có chức năng đầy tự ngắt, sạc liên tục. Máy ko có chức năng nhiều khó cài đặt, sử dụng. Nói chung chán tiền nào của náy.",Đã dùng khoảng 4 tháng
POCO C40,r-53093631,Vũ Tuấn Tú,Đã mua tại TGDD,Máy không có cảm biến tiểm cận đưa lên tai hay chạm vào tát míc hoặc tắt cuộc gọi,Đã dùng khoảng 1 ngày
POCO C40,r-53087564,Nguyễn Văn Nam,Đã mua tại TGDD,Dùng mấy ngày rất đơ và lag,Đã dùng khoảng 4 ngày
POCO C40,r-53057488,Bùi Học Ánh,Đã mua tại TGDD,"Điện thoại rất lag bị lỗi ko xoay được màn hình nằm ngang, chơi game được một tí là bị đơ rất khó chịu, bật phần cài đặt thì đen xì màn hình chờ cả phút mới hiện lên, giờ mình muốn đổi con này sang dòng điện thoại khác thì có được ko",Đã dùng khoảng 4 tháng
POCO C40,r-53003303,THÚY,Đã mua tại TGDD,"Máy chậm, màn hình xấu, chụp ảnh dở",Đã dùng khoảng 7 ngày
POCO C40,r-53002297,Ngân,Đã mua tại TGDD,Dt poco nay rat te nen sngi kỉ nha mn man hinh xau luu sdt vao danh ba thoi ma cug khó khăn thay rất tệ và khó xài,Đã dùng khoảng 1 tuần
POCO C40,r-52954786,Nguyễn Hiền,Đã mua tại TGDD,"Bàn phím bấm tin nhắn nhảy loạn cả lên , máy dùng rất đơ và pin kém",Đã dùng khoảng 3 tháng
POCO C40,r-52895487,PhùNg Sinh Quý,Đã mua tại DMX,Máy rất tệ ko nên mua đâu mọi người Chính sách đổi trả lỗi đều phất phí 20% nhé ko như lời nói đâu đổi trả trong 30 ngày miễn phí đâu Máy vừa lấy về đc 4 hôm dùg chậm đơ hơn các máy đời cổ Đã mua và chưa có cách sử lý,Đã dùng khoảng 1 tháng
POCO C40,r-52883517,Vóc Hữu Quốc,Đã mua tại TGDD,Sài lầm lớn nhất cuộc đời này là khi mua đt poco c40,Đã dùng khoảng 4 tuần
POCO C40,r-52880332,Nguyên Thanh Phong,Đã mua tại TGDD,Sai không dược,Đã dùng khoảng 3 tháng
POCO C40,r-52818384,Phạm Ngọc Sang,Đã mua tại TGDD,Sân phẩm lỗi mua được 3 ngày trả hàng chịu lỗ 20%,Đã dùng khoảng 2 tuần
POCO C40,r-52800662,Phạm Hồng Tiến,Đã mua tại TGDD,Điện thoai tệ nhất từng dùng máy chậm cảm ứng quá tệ hối hận khi mua con này,Đã dùng khoảng 6 ngày
POCO C40,r-52654915,Trịnh Trọng Mạnh,Đã mua tại TGDD,"Thất vọng. Máy cứ mỗi khi dùng là nhảy qua trang quảng cáo cờ bạc online, rất ức chế. Quá tệ",Đã dùng khoảng 1 tuần
POCO C40,r-52652438,Trương QuốC Vinh,Đã mua tại TGDD,"Đã mua sử dụng được 2 tuần sạc không vào , bị đơ , tắt nguồn mở không lên . Gởi lên hãng , hãng báo đã sửa chữa bên ngoài ( mình chưa đem ra ngoài sữa ). Hãng xiaomi lừa dối khách hàng . Tẩy chay thương hiệu Trung Quốc này",Đã dùng khoảng 1 tháng
POCO C40,r-52564845,Mai Thành Thắng,Đã mua tại TGDD,"đt đểu, xài bị lỗi phần cứng, phần mềm, máy mở nguồn k lên, đt k nghe được loa, chụp hình thi xấu, pin thì mau hết, sạc pin có lúc k lên, t cho 1 sao là quá nhân từ rồi. T muốn tui m đóng cửa luôn á, cút khỏi thị trường",Đã dùng khoảng 3 tuần
POCO C40,r-52547722,Hồ Sỹ Đạt,Đã mua tại TGDD,"Bảo bin 6000 nhưng nó k sài được 1 ngày ,may k sài cũng nóng cũng tự hụt pin,quá thất vọng,có cuộc gọi thì bắt máy xong tắt màn hình mất mấy giây h k thể nào bật loa ngoài đc,tôi khuyên các ông /bà thêm tầm 500_700 lấy con redmi 10C nó ổn định hơn nhiều",Đã dùng khoảng 1 ngày
POCO C40,r-52539483,Trương Trung,Đã mua tại TGDD,"Mới xài được 5 ngày, treo logo, rồi gửi hảng bảo hành luôn, ram 4gb nhưng điện thoại không mượt nhưng mình nghĩ.",Đã dùng khoảng 2 tuần
POCO C40,r-52521657,DY,Đã mua tại DMX,"Sản phẩm kém, đổi lại vẫn lỗi",Đã dùng khoảng 1 tháng
POCO C40,r-52494377,Trần Thanh Mộng,Đã mua tại TGDD,Theo mình sét con máy này quá tệ trong tầm giá ae có dự định mua chạy grab thì đừng nên mua Sài máy rất là nóng thường xuyên đơn máy chậm thông báo trông tâm giá cát bạn nên chọn vòng nokia ngon hơn nhiều không bị lổi vật còn co máy poco c40 Sài mà bực luôn,Đã dùng khoảng 1 tháng
POCO C40,r-52373363,Nguyễn Văn Mỹ,Đã mua tại TGDD,"Điện thoại tự động tăng giảm độ sáng và độ tương phản mặc dù đã tắt tính năng này. Bị rất nhiều lần, rất ức chế","Đã dùng khoảng 4 tuần
Mua ngày
07/07/2022
Viết đánh giá
04/08/2022
Đã dùng khoảng 4 tuần
Ở thời điểm viết đánh giá, khách đã mua sản phẩm khoảng 4 tuần.
Thời gian sử dụng thực tế có thể bằng hoặc ít hơn khoảng thời gian này."
POCO C40,r-52361010,Hung,Đã mua tại DMX,"sản phẩm tốt nhưng ĐMX Web thì để giảm 20%(700k) mà ra shop chỉ giảm 500k.. mua xong về coi mới thấy.(trong khi trên web k hề ghi"" giá chỉ áp dụng online"".) Gọi hỏi thì nói vòng vo vớ vẩn(quản lý cửa hàng bảo: nhân viên k ""quan tâm"" giá trên web)..quy trình bán hàng có vấn đề. K đáng là bao nhưng bực...niềm tin lung lay...từ nay mua gìthì phải check giá trước k thể nào tin ai..bực",Đã dùng khoảng 1 tuần
POCO C40,r-52321045,Bùi Tất Thắng,Đã mua tại TGDD,"Ko biết có ai bị như mình không, điện thoại ko thể xoay màn hình, khởi động lại hay cả reset máy đều bị. Đổi trả máy mới đk 1 ngày lại bị. Thất vọng",Đã dùng khoảng 2 tuần
POCO C40,r-52298469,Trần Công Dân,Đã mua tại TGDD,"Sản phẩm bị lỗi, đến dmx ,TGDD kiểm tra 3_4 lần mà không chịu đổi sản phẩm mới cho khách hàng",Đã dùng khoảng 1 tuần
POCO C40,r-52269835,Lê Thanh Luận,Đã mua tại TGDD,Mới mua cho người thân dùng ngày 12.07 giờ đã bị sụp nguồn. Đi bảo hành báo từ 7 đến 15 ngày mới có.,Đã dùng khoảng 7 ngày
POCO C40,r-52172798,Tín,Đã mua tại TGDD,sản phẩm rất tệ .phầm mền k ổn định youtobe sài k dc luôn,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53610775,Văn Thiết,Đã mua tại TGDD,Ok rat tot,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53315709,Hải,Đã mua tại DMX,"Máy mượt, trải nghiệm thực tế rất tốt!",Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53214709,Nghiệp,Đã mua tại DMX,Máy chạy ổn định.,Đã dùng khoảng 3 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53212983,KIỆT,Đã mua tại DMX,Chất lượng tương xứng với giá tiền,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53207396,TRỌNG,Đã mua tại TGDD,Sản phẩm tốt. Hoạt động bình thường,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53187607,Nguyễn Thanh Toàn,Đã mua tại DMX,"Máy ngon, chạy mượt, đáng đồng tiền. Ốp lưng theo máy trơn quá, cầm mà tuột ra khỏi tay hoài, củ sạc theo máy cũng rất ok, nói chung không chê chổ nào được!!!",Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53116845,LÂM,Đã mua tại TGDD,Màn hình đẹp,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53069563,NGA,Đã mua tại TGDD,Tốc độ rất nhanh Chụp hình ban đêm như ban ngày,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53004434,DUYÊN,Đã mua tại DMX,Tôi rất thích dòng ĐT này từ trước giờ ko xài loại nào khác ngoài Samsung nha..Samsung Galaxy A73 5G Awesome Ediition càng đã hơn nhé..cảm ơn..,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53002888,HÙNG,Đã mua tại TGDD,Sản phẩm rất tốt,Đã dùng khoảng 2 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52938079,HUẾ,Đã mua tại TGDD,Rất ưng máy A73 bản đặc biệt . Đc tặng củ sạc. Ốp lưng. Thẻ game. Chíp khỏe. Chơi game đỉnh. Màn hình mượt. Với giá 10tr xứng đáng mua A73 bản đặc biệt.,Đã dùng khoảng 2 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52927180,Phạm Tam Vũ,Đã mua tại TGDD,Ngon!Tuyệt vời,Đã dùng khoảng 2 ngày
Samsung Galaxy A73 5G Awesome Edition,r-52889604,HOÀNG,Đã mua tại DMX,Hhhh,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52792731,TRỊ,Đã mua tại TGDD,"Cảm nhận bạn đầu thấy sản phẩm dùng tốt trong tầm giá, pin dùng được 2 ngày mới sạc",Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52765944,LÀNH,Đã mua tại TGDD,Sử dụng tốt,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53583041,Phan Hoàng Tiến,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53286831,LONG,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52813632,KHÔI,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52755944,TIẾN,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53595291,Toại,Đã mua tại TGDD,Dùng khá ok,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53293812,TỚI,Đã mua tại TGDD,"Sản phẩm tốt trong tầm giá ,chạy mượt",Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53209033,NƠ,Đã mua tại TGDD,Mình dùng thấy Tốt,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53191080,HÙNG,Đã mua tại DMX,Sp tốt,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53116861,HÙNG,Đã mua tại TGDD,"Ứng dụng chạy mượt,tuy nhiên pin chỉ sd hơn một ngày là phải sạc lại (chỉ sd bình thường) sạc nhanh OK .",Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53089213,CHAU,Đã mua tại TGDD,Xài tốt,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53089156,TRANG,Đã mua tại TGDD,Mẫu mã đẹp,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53042611,VPAY,Đã mua tại TGDD,Sản phẩm ok. Tuy nhiên tôi vẫn chưa nhận được hóa đơn như hẹn của nhân viên bán hàng,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53018833,NHÂN,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52914618,LUẬT,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52773738,THIÊN,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53451607,Trần Phong Phú,Đã mua tại TGDD,Không,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53431994,I P,Đã mua tại DMX,Máy hay bị đơ ko như quoảng cáo,Đã dùng khoảng 2 tháng
Samsung Galaxy A73 5G Awesome Edition,r-53181077,MAI,Đã mua tại DMX,Bắt wifi hơi kém,Đã dùng khoảng 2 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53124425,HI U,Đã mua tại DMX,Bình thường,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52961189,TRÂN,Đã mua tại DMX,Rất được ạ,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52761051,Anh Trọng,Đã mua tại TGDD,"Sau 2 tuần sử dụng, máy nhanh nóng, có tình trạng chậm , hoac lag nhẹ, lúc sài máy a52-5G lại ổn áp hon, mượt chơn chu hon a73 đặt biệt nay",Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53041682,Ý,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
Samsung Galaxy A73 5G Awesome Edition,r-53083468,Bay,Đã mua tại TGDD,Máy nhanh hết pin vào youtube thì bị đơ load ko được,Đã dùng khoảng 2 tuần
Samsung Galaxy A73 5G Awesome Edition,r-52928824,Trần Văn Trọng,Đã mua tại DMX,"Samsung gia công rất tệ nắp lưng sau của máy ọp ẹp, không chắc chắn lần sau sẽ suy nghĩ về sự lựa chọn Samsung vs hãng khác, nếu làm không tốt người tiêu dùng sẽ lựa chọn thương hiệu khác..! Thất vọng thật sự",Đã dùng khoảng 6 ngày
OPPO A16K,r-53580399,Lê Bảo Huynh,Đã mua tại DMX,"Hàng chất lượng , sản phẩm rất OK",Đã dùng khoảng 1 tuần
OPPO A16K,r-53554082,Lê Minh Tấn Tú,Đã mua tại TGDD,Điện thoại tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-53416271,NHẤT,Đã mua tại TGDD,rất tốt,Đã dùng khoảng 7 tháng
OPPO A16K,r-53338959,TRINH,Đã mua tại DMX,Tốt,Đã dùng khoảng 7 tháng
OPPO A16K,r-53212876,THANH,Đã mua tại DMX,Rất OK,Đã dùng khoảng 1 tuần
OPPO A16K,r-53134372,HẰNG,Đã mua tại DMX,Rất ok,Đã dùng khoảng 1 tuần
OPPO A16K,r-53134150,THÀNH,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần
OPPO A16K,r-53019301,GIANG,Đã mua tại TGDD,Đẹp.giá rẻ chụp ảnh ok.pin bền dùng 2 ngày,Đã dùng khoảng 1 tuần
OPPO A16K,r-52953201,LONG,Đã mua tại TGDD,Tot,Đã dùng khoảng 1 tuần
OPPO A16K,r-52914912,VŨ,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-52897323,ĐỨC,Đã mua tại TGDD,Tốt,Đã dùng khoảng 3 tháng
OPPO A16K,r-52864564,TÂM,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-52831006,CẦM,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-52830720,DUYÊN,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần
OPPO A16K,r-52799230,C NG,Đã mua tại TGDD,Rất thích,Đã dùng khoảng 1 tuần
OPPO A16K,r-52768129,HÀO,Đã mua tại DMX,Jhsjsjd,Đã dùng khoảng 2 tuần
OPPO A16K,r-52697995,VY,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-52673200,HÙNG,Đã mua tại TGDD,Sp rất tốt,Đã dùng khoảng 3 tháng
OPPO A16K,r-52653830,ANH,Đã mua tại TGDD,- Mua điện thoại cho mẹ ❤ xài rất mượt luôn ạ. Ngon trong tầm giá,Đã dùng khoảng 1 tuần
OPPO A16K,r-52576400,TUẤN,Đã mua tại TGDD,ok good,Đã dùng khoảng 1 tuần
OPPO A16K,r-52576380,ANH,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần
OPPO A16K,r-52514773,HUYỀN,Đã mua tại DMX,Nhân viên giao hàng nhanh tận tình rất hài lòng,Đã dùng khoảng 1 tuần
OPPO A16K,r-52494702,MẬU,Đã mua tại TGDD,"Tất cả đều tốt ,nhanh, mượt , riêng độ bền và gặp va đập chắc chắn hơn các loại đt khác rồi ,...chạy ổn định lắm lam! ...",Đã dùng khoảng 1 tuần
OPPO A16K,r-52439076,LUYẾN,Đã mua tại TGDD,"Điện thoại xài tốt, pin ổn với tôi",Đã dùng khoảng 2 tháng
OPPO A16K,r-52348416,KHÔI,Đã mua tại TGDD,Máy đẹp. . nhân viên rất nhiệt tình,Đã dùng khoảng 1 tuần
OPPO A16K,r-52206569,TUẤN,Đã mua tại DMX,Tốt lắm. Điện thoại 3tr mà đầy đủ phụ kiện. Chạy mượt. Màu đẹp. Hãng oppo thì bảo hành nhanh hóng,Đã dùng khoảng 1 tuần
OPPO A16K,r-52180215,HỒNG,Đã mua tại DMX,Điện thoại dùng rất tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-52107761,861063055,Đã mua tại DMX,Sản phẩm ok,Đã dùng khoảng 1 tuần
OPPO A16K,r-52066929,CHÍNH,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-52064834,Hồng My,Đã mua tại TGDD,Đội ngũ nhân viên tư vấn rất tận tình ❤,Đã dùng khoảng 1 ngày
OPPO A16K,r-51998865,HOÀN,Đã mua tại TGDD,"May Rất mướt, nhan vien tư vấn nhiệt tình",Đã dùng khoảng 1 tuần
OPPO A16K,r-51686546,GIANG,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 2 tuần
OPPO A16K,r-51685800,PHƯƠNG,Đã mua tại TGDD,OK tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-51666851,YẾN,Đã mua tại TGDD,Rất tốt,Đã dùng khoảng 1 tuần
OPPO A16K,r-51609749,Van Lan,Đã mua tại TGDD,"Thiết kế đẹp chắc chắn, pin khá trâu mà sạc cũng nhanh. Camera sau chụp đẹp, hình ảnh tốt. Loa nghe gọi + loa ngoài lớn.Máy cũng khá mượt dùng lâu không nóng như các máy Xiaomi",Đã dùng khoảng 2 tuần
OPPO A16K,r-51024987,Hoàng Văn Giang,Đã mua tại DMX,"Mới mua lúc gần tối xong dùng rất tốt , cảm ơn anh chị nhân viên phục vụ tận tình",Đã dùng khoảng 1 ngày
OPPO A16K,r-50886286,Phạm Thanh Huy,Đã mua tại TGDD,"Máy sử dụng hài lòng, pin rất trâu, nói chung là tuyệt vời",Đã dùng khoảng 3 ngày
OPPO A16K,r-50885252,Bill Li,Đã mua tại TGDD,"Great 👍, so beautiful, thank you 😊 ❤️",Đã dùng khoảng 1 ngày
OPPO A16K,r-50862782,Trần Thế Huy,Đã mua tại TGDD,Mới mua tại TGDD Cái Tàu Hạ. Cảm nhận đầu tiền là mỏng nhẹ. Tặng ốp lưng với dán màn hÌnh. Màn hình sáng và chụp hình rõ nét. Pin xài đi tầm 14 tiếng. OK sẽ ủng hộ lâu dài. Bạn nó mặc áo đen hình như tên Vũ tư vấn nhiệt tình.,Đã dùng khoảng 1 tháng
OPPO A16K,r-50771633,Chú Năm,Đã mua tại DMX,Tuyệt vời hình ảnh sắc nét vào mạng nhanh gon nghe gọi ok,Đã dùng khoảng 1 tháng
OPPO A16K,r-50735784,Chú Vương,Đã mua tại DMX,Tôi cảm thấy đt oppo dùng rất tốt,Đã dùng khoảng 2 tháng
