Id_comment,Name_phone,Name_comment,Buy_place_comment,Content_comment,Used_comment,label
r-52776865,POCO C40,LÊ CHÍ HIỂN,Đã mua tại DMX,OK trong tầm giá.,Đã dùng khoảng 1 tuần,1
r-52773551,POCO C40,VÂN,Đã mua tại DMX,ok,Đã dùng khoảng 1 tháng,1
r-52769988,POCO C40,Anh Tùng,Đã mua tại DMX,Không ốp lưng Không tốt,Đã dùng khoảng 1 tuần,1
r-52766912,POCO C40,PH Y,Đã mua tại TGDD,Rồi tốt,Đã dùng khoảng 1 ngày,1
r-52729602,POCO C40,QUYẾT,Đã mua tại TGDD,"Ngoại hình đẹp, cấu hình OK , phù hợp với giá tiền. Ngon . Đẹp . Rẻ. Giao dịch nhanh . Phục vụ rất nhiệt tình",Đã dùng khoảng 1 tuần,1
r-52714210,POCO C40,Đặng Hưng Long,Đã mua tại TGDD,mới mua thấy khá OK trong tầm giá,Đã dùng khoảng 1 tuần,1
r-52703089,POCO C40,Nguyễn Thị Thanh Ngân,Đã mua tại TGDD,Đt sử dụng tốt nhưng mà sao nó hay tuột pin quá vậy ạ để không sài qua đêm là nó tuột hết vài phần trăm là sao ạ,Đã dùng khoảng 2 ngày,1
r-52698291,POCO C40,PHƯƠNG,Đã mua tại TGDD,Rất tốt,Đã dùng khoảng 7 ngày,1
r-52660514,POCO C40,Phương Hằng,Đã mua tại TGDD,Nhân viên phục vụ nhiệt tình,Đã dùng khoảng 1 tuần,1
r-52660036,POCO C40,Lê Thị Bích Ngọc,Đã mua tại TGDD,Mới mua khoảng 1 tuần xài ổn pin trâu 🤭,Đã dùng khoảng 2 tháng,1
r-52649283,POCO C40,A Thọ,Đã mua tại DMX,Trải nghiệm một thời gian dùng khá ok . Giá rẻ hợp túi tiền caua hình lại rất good,Đã dùng khoảng 7 ngày,1
r-52647476,POCO C40,Chieu,Đã mua tại DMX,Tốt đẹp nhân viên phục vụ tốt,Đã dùng khoảng 4 tuần,1
r-52606523,POCO C40,Dương Văn Trung,Đã mua tại TGDD,Rat tot,Đã dùng khoảng 2 tháng,1
r-52516903,POCO C40,HUẾ,Đã mua tại DMX,sản phẩm tốt,Đã dùng khoảng 1 tuần,1
r-52495163,POCO C40,LÂM,Đã mua tại DMX,"Hợp vs tầm giá , mua cho bố , mẹ dùng thấy ok",Đã dùng khoảng 1 tuần,1
r-52470351,POCO C40,BÌNH,Đã mua tại DMX,Rất ưng ý ạ,Đã dùng khoảng 1 ngày,1
r-52457075,POCO C40,BÍCH,Đã mua tại TGDD,"Máy pin trâu dùng thích ,sản phẩm dùng tốt trong phân khúc giá",Đã dùng khoảng 1 tuần,1
r-52437280,POCO C40,Luân,Đã mua tại TGDD,Có sử dụng mở khóa gương mặt đc ko tgdd,Đã dùng khoảng 1 tuần,1
r-52432561,POCO C40,TÂM,Đã mua tại TGDD,"Sp tốt , chất lượng",Đã dùng khoảng 1 tuần,1
r-52414286,POCO C40,Hiep Thanh,Đã mua tại DMX,San pham ok tot,Đã dùng khoảng 7 ngày,1
r-52391066,POCO C40,H,Đã mua tại DMX,Phục vụ chăm soc khách hàng ok,Đã dùng khoảng 1 tuần,1
r-52387064,POCO C40,Như Trí,Đã mua tại DMX,Máy lâu lâu hơi lák,Đã dùng khoảng 1 ngày,1
r-52386639,POCO C40,TRẦN,Đã mua tại TGDD,Xài tốt giá như vậy là khá hợp lý pin xài hơn ngày mới hết,Đã dùng khoảng 1 tuần,1
r-52386616,POCO C40,Lê Thành Chương,Đã mua tại TGDD,Sản phẩm ok rất đáng để trải nghiệm trong tầm giá dưới 3tr,Đã dùng khoảng 1 ngày,1
r-52383650,POCO C40,Chiêu Ký,Đã mua tại DMX,Điện thoại rất OK chơi game tốt mượt pin trâu nghe gọi OK mạng tốt có điều bắt sóng 4G HƠI YẾU,Đã dùng khoảng 1 tuần,1
r-52383229,POCO C40,Tài,Đã mua tại TGDD,Máy dùng ổn cho người lớn xài thì ok pin 6000 xài siêu lâu,Đã dùng khoảng 1 ngày,1
r-52368952,POCO C40,NHẤT,Đã mua tại DMX,S,Đã dùng khoảng 1 tuần,1
r-52313518,POCO C40,Nguyễn Thị Thùy Trang,Đã mua tại TGDD,"Điện thoại rất mượt , đẹp , hợp với giá tiền , các anh chị tư vấn rất nhiệt tình dễ thương thanks shop",Đã dùng khoảng 1 ngày,1
r-52306274,POCO C40,SANG,Đã mua tại TGDD,"Camera xấu. Pin tốt, máy mới hơi chậm, cài ứng dụng xong chạy vài ngày sẽ mượt",Đã dùng khoảng 2 tuần,1
r-52243907,POCO C40,Nguyễn Thị Hải,Đã mua tại TGDD,em mới mua một chiếc cho cô em xài màu xanh lá đẹp lắm mà bền lắm 🤩🤩,Đã dùng khoảng 1 tuần,1
r-52228046,POCO C40,NGUYỄN THỊ NGUYỆT,Đã mua tại TGDD,Tại sao máy mình ko xoay ngang đc,Đã dùng khoảng 1 ngày,1
r-52215754,POCO C40,Nguyễn Văn Hiếu,Đã mua tại TGDD,"Nhân viên tư vấn nhiệt tình,vui vẻ,sản phẩm mua tại TGDD Khóm 5,TT Vạn Giã,Vạn Ninh,Khánh Hoà",Đã dùng khoảng 3 tuần,1
r-52130302,POCO C40,SÒ,Đã mua tại TGDD,Tốt nhưng hơi bị lỗi,Đã dùng khoảng 1 tuần,1
r-52080910,POCO C40,Ngọc Tân,Đã mua tại TGDD,"Máy xài rất ok ,nhanh nữa",Đã dùng khoảng 1 tuần,1
r-52070120,POCO C40,SUM,Đã mua tại TGDD,Con này ngon lắm mọi người ạ giá rẻ dùng lâu dài ổn,Đã dùng khoảng 1 tuần,1
r-52013988,POCO C40,Trần Phước Lành,Đã mua tại TGDD,Điện thoại sài rất ổn ...nhân viên TGDD tư vấn nhiệt tình,Đã dùng khoảng 1 tuần,1
r-51976635,POCO C40,KHOA,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 1 tuần,1
r-51959433,POCO C40,Khánh Trương,Đã mua tại TGDD,Hài lòng với sản phẩm,Đã dùng khoảng 1 tuần,1
r-51958439,POCO C40,HÙNG,Đã mua tại DMX,Sản phẩm này tốt,Đã dùng khoảng 1 tuần,1
r-51953041,POCO C40,Lê Minh Hùng,Đã mua tại DMX,Rất đẹp!!😍😍😍😍,Đã dùng khoảng 1 tuần,1
r-51938951,POCO C40,Lê Trọng Cường,Đã mua tại DMX,"Sản phẩm rất tốt, cảm ơn dmx",Đã dùng khoảng 1 tuần,1
r-51938002,POCO C40,Do Thi Hong Duyen,Đã mua tại TGDD,Rẻ đep bền,Đã dùng khoảng 1 tuần,1
r-51896558,POCO C40,Khánh,Đã mua tại TGDD,sạc nhanh. rất nhanh,Đã dùng khoảng 1 tuần,1
r-51886502,POCO C40,Minh,Đã mua tại TGDD,chất lượng tuyệt vời. pin dùng lâu. máy chạy mượt,Đã dùng khoảng 1 tuần,1
r-51874254,POCO C40,Cường,Đã mua tại TGDD,Sản phẩm rất ok,Đã dùng khoảng 3 ngày,1
r-51874139,POCO C40,Tạ Văn Hưng,Đã mua tại TGDD,Phù hợp vs giá pin trâu,Đã dùng khoảng 1 ngày,1
r-51856465,POCO C40,Ngô Quý,Đã mua tại TGDD,"Với tầm mua máy này quá pin quá trâu dùng mãi chả hết Cầu hình dùng ổn định, có ốp nữa thì quá tuyệt vời",Đã dùng khoảng 4 ngày,1
r-51856435,POCO C40,NGO VAN TAM,Đã mua tại TGDD,"Máy dùng khoẻ, pin trâu dùng mãi chả hết, Với tầm giá thì lên mua",Đã dùng khoảng 2 ngày,1
r-51853415,POCO C40,Thành,Đã mua tại TGDD,Sản phẩm đẹp,Đã dùng khoảng 1 ngày,1
r-51837498,POCO C40,Võ Khang Luân,Đã mua tại DMX,"Rất tốt, sản phẩm vừa túi tiền",Đã dùng khoảng 1 tuần,1
r-51808981,POCO C40,Võ Khang Luân,Đã mua tại TGDD,Rất tốt,Đã dùng khoảng 1 tuần,1
r-51804204,POCO C40,TAI,Đã mua tại TGDD,"Xài ổn định, pin trâu, sạc 3h là đầy",Đã dùng khoảng 1 tuần,1
r-51797346,POCO C40,Thành Công,Đã mua tại TGDD,Máy nhìn ưng pin sd đc 2 ngày.Cảm thấy ok trong tầm giá.,Đã dùng khoảng 1 tuần,1
r-51780644,POCO C40,Sơn,Đã mua tại DMX,tuyệt 😅😂,Đã dùng khoảng 1 tuần,1
r-53656467,POCO C40,Bùi Thị Diệu,Đã mua tại TGDD,"Chụp hình xấu , pin trâu thật mà sài lâu rồi hk pít thế nào,mới mua sử dụng chưa đc 24h mà đã bị tắt nguồn ngang r lát lâu mới mở lại,để ý con Poco nào cũng vậy hết,mà sao lần này hk cho kèm ốp trong vậy",Đã dùng khoảng 1 tuần,0
r-53654913,POCO C40,Nguyễn Quang Hùng,Đã mua tại DMX,Hàng dùng tốt,Đã dùng khoảng 1 tuần,1
r-53566465,POCO C40,Linh,Đã mua tại TGDD,Máy mới mua cách đây 13 tiếng sạc đầy 100% mà coi FB 30 phút về 87% pin không ổn lắm,Đã dùng khoảng 1 tuần,0
r-53559586,POCO C40,Chú Kiên,Đã mua tại TGDD,Máy mau hết pin,Đã dùng khoảng 1 tuần,0
r-53551546,POCO C40,Nguyễn Nội Pháp,Đã mua tại TGDD,Dùng ổn nhưng máy không mượt cho lắm,Đã dùng khoảng 1 tuần,0
r-53459190,POCO C40,TIẾT THÀNH SANG,Đã mua tại DMX,OK mnq,Đã dùng khoảng 1 tuần,1
r-53451669,POCO C40,Nguyễn Văn Trí,Đã mua tại DMX,Tốt,Đã dùng khoảng 4 tháng,1
r-53379540,POCO C40,MINH,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 ngày,1
r-53288804,POCO C40,TUẤN,Đã mua tại TGDD,Tốt,Đã dùng khoảng 3 ngày,1
r-53286767,POCO C40,HOÀNG,Đã mua tại TGDD,"Dung lượng tốt trong tầm giá, pin khỏe, cấu hình ổn định",Đã dùng khoảng 1 tuần,1
r-53285478,POCO C40,H I,Đã mua tại TGDD,Phục vụ tốt,Đã dùng khoảng 1 tuần,1
r-53284857,POCO C40,MI,Đã mua tại DMX,Tốt,Đã dùng khoảng 2 tháng,1
r-53250213,POCO C40,Thủy,Đã mua tại TGDD,"điện thoại so với tay mình thì hơi to pin sạc từ 0 đến 100% đầy mất 3h30, dùng nhẹ nhàng thì hơn 1 ngày mới cần sạc lại không chơi game nhiều thì khá là mượt, dễ nóng máy, về lâu về dài thì chưa biết mọi thứ đều oke so với giá tiền nhưng cái camera xấu lắm luôn :)) chụp cái cccd thôi mà·cũng lấy nét không đượccc, màu nhợt nhạt, zoom như không zoom vậy á bể không còn gì Sinh viên học sinh hay chụp bảng, tài liệu thì né con này ra nhee",Đã dùng khoảng 1 tuần,0
r-53242908,POCO C40,Lý Xuân Chương,Đã mua tại TGDD,Chơi game pubg hơi giật,Đã dùng khoảng 1 tuần,0
r-53190052,POCO C40,HIẾU,Đã mua tại DMX,Được,Đã dùng khoảng 1 tuần,1
r-53050660,POCO C40,LỊCH,Đã mua tại TGDD,Dùng tốt pin pin dùng bền,Đã dùng khoảng 1 tuần,1
r-53050372,POCO C40,LỘC,Đã mua tại DMX,Hơi chậm củng tạm dc pin trâu loa bé,Đã dùng khoảng 7 ngày,2
r-52962733,POCO C40,TUẤN,Đã mua tại DMX,Sản phẩm ok trong tầm giá,Đã dùng khoảng 1 tuần,1
r-52949255,POCO C40,Cường Vương,Đã mua tại DMX,Sản phẩm tốt,Đã dùng khoảng 2 tuần,1
r-52948984,POCO C40,HẢI,Đã mua tại DMX,"Quá ổn trong tầm giá,nói chung là ok",Đã dùng khoảng 1 ngày,1
r-52883053,POCO C40,TUYÊN,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần,1
r-52860779,POCO C40,Trần Thành Lộc,Đã mua tại DMX,Sử dụng OK ạ,Đã dùng khoảng 1 tháng,1
r-52813081,POCO C40,HUY,Đã mua tại TGDD,Máy sử dụng tốt,Đã dùng khoảng 3 tuần,1
r-52730505,POCO C40,Nguyễn Văn Huy,Đã mua tại TGDD,"Mua cho mẹ vk, thấy không có vấn đề gì",Đã dùng khoảng 1 tuần,1
r-52648089,POCO C40,Tô Đặng Phương Linh,Đã mua tại TGDD,"em mới mua em này hôm qua hôm nay thấy cam trước, cam sau nhìn mờ. Mặc dù em đã lau nhiều lần ạ.",Đã dùng khoảng 1 tuần,0
r-52643865,POCO C40,DUẨN,Đã mua tại TGDD,từ trước đến nay mình quen dùng iphone mua mất nhiều tiền cứ nghĩ chỉ có máy mấy chục triệu mấy sử dụng tốt .nghe thằng bạn nó bảo cần gì phải máy mấy chục triệu mấy ngon mua con poco c40 dùng thử mà xem .tôi mua dùng thử vài tuần thấy hơi bất ngờ. ko nghĩ máy có vài triệu bạc mà nhiều chức năng đến thế .5sao,Đã dùng khoảng 1 tuần,1
r-52619637,POCO C40,Anh,Đã mua tại TGDD,Mình mua máy đc hơn 1 tháng rồi nhưng đt bị vỡ màn hình rồi. Không biết giờ đi ép tốn bao nhiêu v?,Đã dùng khoảng 1 tuần,2
r-52485503,POCO C40,LẬP,Đã mua tại DMX,Tốt,Đã dùng khoảng 2 ngày,1
r-52461416,POCO C40,NGỌC,Đã mua tại DMX,Tốt.,Đã dùng khoảng 2 tuần,1
r-52458081,POCO C40,NGHĨA,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 ngày,1
r-52457136,POCO C40,PH NG,Đã mua tại TGDD,Máy tốt nhân viên bán hàng tận tâm với khách hàng.,Đã dùng khoảng 1 tuần,1
r-52456587,POCO C40,Nguyễn Quốc Ngọc,Đã mua tại TGDD,Tốt trong tầm giá,Đã dùng khoảng 2 tuần,1
r-52404373,POCO C40,Ngọc Phương,Đã mua tại TGDD,Cho e hỏi chỗ mình có bán cục sạc pin 18w và giá bao nhiêu vậy ạ?,Đã dùng khoảng 1 tuần,2
r-52392609,POCO C40,THÀNH,Đã mua tại TGDD,"Mới nên thấy ổn, về lâu dài chưa biết sao. Màu hơi nhạt",Đã dùng khoảng 1 tuần,0
r-52381621,POCO C40,Lê Thị Hằng,Đã mua tại TGDD,Điện thoại mình mới mua hôm qua sao k hiển thị nút xoay màn hình vậy ad ơi,Đã dùng khoảng 1 ngày,2
r-52364268,POCO C40,ĐƯỢC,Đã mua tại TGDD,Ok,Đã dùng khoảng 5 ngày,1
r-52363484,POCO C40,Hạ,Đã mua tại DMX,"Dán màn hình ko có , ốp ko. Có",Đã dùng khoảng 2 tuần,0
r-52339633,POCO C40,PHÚC,Đã mua tại TGDD,Sản phẩm đẹp dùng tốt ổn định,Đã dùng khoảng 1 tuần,1
r-52326057,POCO C40,MẠNH,Đã mua tại DMX,"Trong tầm giá là ok,pin khỏe,ngoại hình ổn",Đã dùng khoảng 5 ngày,1
r-52285524,POCO C40,Hoàng Minh Cường,Đã mua tại TGDD,"Điện thoại xài mượt..ngon trong tầm giá sẽ giới thiệu cho bạn bè & người thân Xin cảm ơn các bạn TGDD ngã ba quân đoàn TP tam điệp NB đã tư vấn, phục vụ khách hàng rất tận tình",Đã dùng khoảng 1 tuần,1
r-52273956,POCO C40,Tuệ,Đã mua tại TGDD,"Pin khủng , thiết kế đẹp , hoàn thiện tốt , có chống nước . Cấu hình thấp , có đơ lag , màn hình tạm , camera siêu xấu . Nhìn qua ko ai nghĩ là máy giá rẻ nhưng khi sử dụng mới biết điều đó . Phù hợp giá tiền , ko quá ngon đâu",Đã dùng khoảng 1 tuần,2
r-52234762,POCO C40,HỒNG,Đã mua tại DMX,Đt xài ok trong tầm giá,Đã dùng khoảng 1 ngày,1
r-52190111,POCO C40,NGA,Đã mua tại TGDD,Dùng cũng thấy ổn,Đã dùng khoảng 1 tuần,1
r-52167945,POCO C40,Thanh Tâm,Đã mua tại TGDD,Máy pin tuột nhanh và rất nóng! Có đổi trả được không ạ! Với có chịu phí ko ad! Mình mua đc 1 tuần,Đã dùng khoảng 4 ngày,0
r-52159410,POCO C40,THÔNG,Đã mua tại TGDD,"Đẹp,ổn,nhưng hơi chậm",Đã dùng khoảng 2 ngày,0
r-52146623,POCO C40,QUÝ,Đã mua tại DMX,.,Đã dùng khoảng 2 ngày,2
r-52132976,POCO C40,Quỳnh,Đã mua tại TGDD,Đc quả pin trâu Máy vừa mua hôm qua 3.190.000 Nay lại giảm thêm 200.000 Số mua đt toàn bị đắt😕,Đã dùng khoảng 4 ngày,2
r-52038990,POCO C40,Vu Van Loc,Đã mua tại TGDD,"mau cho người nhà dùng cơ bản Zalo TV tốt, nếu dùng để chụp hình thì camera không tốt lắm",Đã dùng khoảng 1 tuần,0
r-52032808,POCO C40,Thanh Vy,Đã mua tại TGDD,Ngoài camera chụp xấu thì tất cả đều rất okkk,Đã dùng khoảng 1 tuần,0
r-51994813,POCO C40,Ngyen Minh Tuan,Đã mua tại TGDD,Tôi mua cho phu huynh sai cam ứng lần đầu nói chung là ok tốt để sai pin tốt man hình to de nhin con chup ảnh thì xấu thật nhưng ko quan trọng cũng chẳng có chụp j nói chung tốt trong giá 3 triệu mua mới hiện nay,Đã dùng khoảng 1 tuần,2
r-51819331,POCO C40,Phúc,Đã mua tại TGDD,"Mới lấy trải nghiệm cũng như làm kỷ niệm chơi, 2990.",Đã dùng khoảng 1 tuần,2
r-51792054,POCO C40,Tạ Tiến,Đã mua tại TGDD,Cam chụp xấu. Sạc báo 18w mà đi kèm máy có 10w. Sạc lâu. Pin chỉ đc hơn 18h sử dụng,Đã dùng khoảng 1 tuần,0
r-53638867,POCO C40,Phạm Phước,Đã mua tại DMX,dùng tốt,Đã dùng khoảng 1 tuần,1
r-53610555,POCO C40,Trần Minh Quang,Đã mua tại TGDD,Pin không trâu như quảng cáo. Quản lí tệp trong máy rất bất tiện và các tiện ích của máy rất thiếu chuyên nghiệp khi xuất hiện quảng cáo liên tục. Thường xuyên đơ màn hình khi khởi động . Bù lại dùng ổn định và mượt,Đã dùng khoảng 4 ngày,2
r-53562945,POCO C40,Hoà,Đã mua tại DMX,máy ok,Đã dùng khoảng 1 tuần,1
r-53558581,POCO C40,Anh Lâm,Đã mua tại TGDD,Máy yếu hơn so với cấu hình,Đã dùng khoảng 1 tuần,0
r-53427672,POCO C40,Đặng Xuân Toàn,Đã mua tại TGDD,Màn hình nó cứ như nào ấy nhờ bật xoay màn hình lên thì nó không quay được chơi liên quân vuốt chiu xuống thì nó lại vuốt lên mà vuốt lên thì nó xuống,Đã dùng khoảng 1 ngày,0
r-53396582,POCO C40,Nguyễn Quang Văn,Đã mua tại TGDD,Bình thường,Đã dùng khoảng 1 tuần,2
r-53324703,POCO C40,Diệp Tường Vi,Đã mua tại TGDD,camera chụp xấu quá camera ngoài chụp còn đỡ chữ vô chụp trong zalo mes nó mờ ko rõ nét.. mới mua mấy ngày mà đổi thì chịu lỗ 20%,Đã dùng khoảng 1 ngày,0
r-53293499,POCO C40,THỨC,Đã mua tại TGDD,Cứ mỗi lần dọn dẹp thùng rác xong. Thì lại xuất hiện QC mời cài đặt úng dụng Tôi không có nhu cầu ?Làm phiền quá. Hoặc hiện cảnh báo. Thiết bị nhiễm virus ?,Đã dùng khoảng 1 tuần,0
r-53261896,POCO C40,Hoàn Hữu,Đã mua tại DMX,"cấu hình này nghe gọi rất ok. chạm và lướt còn không mượt, chậm và còn dính thấy rõ. chơi game thì dính quá. thiết kế trẻ trung, đẹp.",Đã dùng khoảng 1 tuần,2
r-53107154,POCO C40,LÊ HẢI MINH,Đã mua tại TGDD,Mua ở cửa hàng vẫn thu giá 3490 trong khi giá web là 2990,Đã dùng khoảng 2 tuần,2
r-53027349,POCO C40,PHONG,Đã mua tại TGDD,"Hiện tại, sau thời gian ngắn sử dụng thì mình cảm thấy sản phẩm bình thường, không biết là cơ cấu bản chất máy như vậy hãy có lỗi thiết bị gì hông mà bộ nhớ máy mình chỉ mới sử dụng 50% nhưng cảm giác máy khá chậm sử dụng, mở các ứng dụng...còn về điểm mạnh thì pin khá tốt ít hao pin",Đã dùng khoảng 2 tuần,2
r-52984875,POCO C40,Lương Đức Thịnh,Đã mua tại DMX,"Mình chỉ so với Vsmart joy4 thì poco hơn ở màn hình đẹp nhưng cảm ứng k mượt bằng >>chơi liên quân bị kém linh hoạt . Pin poco 6000 nhưng nhanh hết hơn. Đa nhiệm poco kém hơn, chuyển giữa các ứng dụng bị lag nhiều hơn. Màn hình dài nhưng bàn phím vẫn hơi nhỏ. Poco tuy rẻ nhưng k có tài nghe, k có ốp đi kèm.",Đã dùng khoảng 5 ngày,0
